,,,,SEAT INVENTORY AND COLLECTIONS,,,,,,,,,,,,,
05/30/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
05/30/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,145
05/31/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB515,DAM/DXB,Y,138,0,0,0,0,0,65,0.00,0 %,0.00,ACT,0.00,0,138
05/31/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,116,0.00,0 %,0.00,ACT,0.00,0,145
05/31/2025,RB383,DAM/JED,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB383,DAM/JED,Y,145,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,145
05/31/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
05/31/2025,RB384,JED/DAM,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB384,JED/DAM,Y,145,0,0,0,0,0,53,0.00,0 %,0.00,ACT,0.00,0,145
05/31/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB516,DXB/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
05/31/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,65,0.00,0 %,0.00,ACT,0.00,0,145
05/31/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,48,0.00,0 %,0.00,ACT,0.00,0,145
05/31/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB341,DAM/KWI,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
05/31/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,145
05/31/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB342,KWI/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
05/31/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
05/31/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/01/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB505,DAM/SHJ,Y,138,0,0,0,0,0,114,0.00,0 %,0.00,ACT,0.00,0,138
06/01/2025,RB381,DAM/JED,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,120,0.00,0 %,0.00,ACT,0.00,0,145
06/01/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,68,0.00,0 %,0.00,ACT,0.00,0,145
06/01/2025,RB382,JED/DAM,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/01/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB506,SHJ/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/01/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/01/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,145
06/01/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,77,0.00,0 %,0.00,ACT,0.00,0,145
06/01/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/01/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/01/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/02/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/02/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,107,0.00,0 %,0.00,ACT,0.00,0,145
06/02/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/02/2025,RB515,DAM/DXB,Y,138,0,0,0,0,0,95,0.00,0 %,0.00,ACT,0.00,0,138
06/02/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/02/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/02/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/02/2025,RB516,DXB/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/02/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/02/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,58,0.00,0 %,0.00,ACT,0.00,0,145
06/02/2025,RB517,DAM/DXB,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/02/2025,RB517,DAM/DXB,Y,138,0,0,0,0,0,80,0.00,0 %,0.00,ACT,0.00,0,138
06/02/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/02/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/02/2025,RB518,DXB/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/02/2025,RB518,DXB/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/03/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,131,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB381,DAM/JED,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,128,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,83,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB382,JED/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB503,DAM/AUH,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB503,DAM/AUH,Y,145,0,0,0,0,0,16,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,31,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB517,DAM/DXB,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB517,DAM/DXB,Y,145,0,0,0,0,0,95,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB504,AUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB504,AUH/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,145
06/03/2025,RB518,DXB/DAM,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/03/2025,RB518,DXB/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,133,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB515,DAM/DXB,Y,138,0,0,0,0,0,69,0.00,0 %,0.00,ACT,0.00,0,138
06/04/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,88,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB516,DXB/DAM,Y,138,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,138
06/04/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,69,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB501,DAM/SHJ,Y,138,0,0,0,0,0,59,0.00,0 %,0.00,ACT,0.00,0,138
06/04/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,104,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/04/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/04/2025,RB502,SHJ/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/05/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,133,0.00,0 %,0.00,ACT,0.00,0,145
06/05/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB515,DAM/DXB,Y,138,0,0,0,0,0,75,0.00,0 %,0.00,ACT,0.00,0,138
06/05/2025,RB527,DAM/DMM,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB527,DAM/DMM,Y,145,0,0,0,0,0,129,0.00,0 %,0.00,ACT,0.00,0,145
06/05/2025,RB528,DMM/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB528,DMM/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/05/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/05/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB516,DXB/DAM,Y,138,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,138
06/05/2025,RB381,DAM/JED,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,127,0.00,0 %,0.00,ACT,0.00,0,145
06/05/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,96,0.00,0 %,0.00,ACT,0.00,0,145
06/05/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB341,DAM/KWI,Y,138,0,0,0,0,0,18,0.00,0 %,0.00,ACT,0.00,0,138
06/05/2025,RB382,JED/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/05/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB342,KWI/DAM,Y,138,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,138
06/05/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/05/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/06/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,136,0.00,0 %,0.00,ACT,0.00,0,145
06/06/2025,RB503,DAM/AUH,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB503,DAM/AUH,Y,138,0,0,0,0,0,99,0.00,0 %,0.00,ACT,0.00,0,138
06/06/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,114,0.00,0 %,0.00,ACT,0.00,0,145
06/06/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/06/2025,RB504,AUH/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB504,AUH/DAM,Y,138,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,138
06/06/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/06/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB501,DAM/SHJ,Y,138,0,0,0,0,0,78,0.00,0 %,0.00,ACT,0.00,0,138
06/06/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,125,0.00,0 %,0.00,ACT,0.00,0,145
06/06/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB502,SHJ/DAM,Y,138,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,138
06/06/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/06/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,139,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,104,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,135,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB506,SHJ/DAM,Y,145,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB521,DAM/DOH,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB521,DAM/DOH,Y,145,0,0,0,0,0,125,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,104,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,77,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB522,DOH/DAM,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB522,DOH/DAM,Y,145,0,0,0,0,0,23,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,145
06/07/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/07/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/08/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/08/2025,RB505,DAM/SHJ,Y,138,0,0,0,0,0,111,0.00,0 %,0.00,ACT,0.00,0,138
06/08/2025,RB381,DAM/JED,C,12,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,12
06/08/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,128,0.00,0 %,0.00,ACT,0.00,0,145
06/08/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/08/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,47,0.00,0 %,0.00,ACT,0.00,0,145
06/08/2025,RB382,JED/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/08/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,80,0.00,0 %,0.00,ACT,0.00,0,145
06/08/2025,RB506,SHJ/DAM,C,12,0,0,0,0,0,7,0.00,0 %,0.00,ACT,0.00,0,12
06/08/2025,RB506,SHJ/DAM,Y,138,0,0,0,0,0,14,0.00,0 %,0.00,ACT,0.00,0,138
06/08/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/08/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/08/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/08/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,38,0.00,0 %,0.00,ACT,0.00,0,145
06/08/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/08/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,145
06/09/2025,RB389,DAM/RUH,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/09/2025,RB389,DAM/RUH,Y,145,0,0,0,0,0,109,0.00,0 %,0.00,ACT,0.00,0,145
06/09/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/09/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,66,0.00,0 %,0.00,ACT,0.00,0,145
06/09/2025,RB390,RUH/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/09/2025,RB390,RUH/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/09/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/09/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,145
06/09/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,1,0.00,0 %,0.00,ACT,0.00,0,12
06/09/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,18,0.00,0 %,0.00,ACT,0.00,0,145
06/09/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/09/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,16,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,8,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB515,DAM/DXB,Y,145,0,0,0,0,0,128,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB381,DAM/JED,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB381,DAM/JED,Y,145,0,0,0,0,0,129,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB341,DAM/KWI,C,12,0,0,0,0,0,10,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB341,DAM/KWI,Y,145,0,0,0,0,0,43,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB342,KWI/DAM,C,12,0,0,0,0,0,0,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB342,KWI/DAM,Y,145,0,0,0,0,0,2,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB382,JED/DAM,C,12,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB382,JED/DAM,Y,145,0,0,0,0,0,59,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB516,DXB/DAM,C,12,0,0,0,0,0,5,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB516,DXB/DAM,Y,145,0,0,0,0,0,31,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB503,DAM/AUH,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB503,DAM/AUH,Y,145,0,0,0,0,0,11,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB501,DAM/SHJ,C,12,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB501,DAM/SHJ,Y,145,0,0,0,0,0,14,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB443,DAM/IST,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB443,DAM/IST,Y,138,0,0,0,0,0,107,0.00,0 %,0.00,ACT,0.00,0,138
06/10/2025,RB504,AUH/DAM,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB504,AUH/DAM,Y,145,0,0,0,0,0,3,0.00,0 %,0.00,ACT,0.00,0,145
06/10/2025,RB444,IST/DAM,C,12,0,0,0,0,0,9,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB444,IST/DAM,Y,138,0,0,0,0,0,92,0.00,0 %,0.00,ACT,0.00,0,138
06/10/2025,RB502,SHJ/DAM,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/10/2025,RB502,SHJ/DAM,Y,145,0,0,0,0,0,6,0.00,0 %,0.00,ACT,0.00,0,145
06/11/2025,RB505,DAM/SHJ,C,12,0,0,0,0,0,12,0.00,0 %,0.00,ACT,0.00,0,12
06/11/2025,RB505,DAM/SHJ,Y,145,0,0,0,0,0,114,0.00,0 %,0.00,ACT,0.00,0,145
06/11/2025,RB515,DAM/DXB,C,12,0,0,0,0,0,4,0.00,0 %,0.00,ACT,0.00,0,12
